result/tencentBlock.ns1817.oracleGeneral.bin                  S3FIFO-0.1000-2 cache size      200, 1314062 req, miss ratio 0.4950, byte miss ratio 0.4950
result/tencentBlock.ns1817.oracleGeneral.bin                S3FIFOd3-Clock2-1 cache size     2007, 1314062 req, miss ratio 0.4822, byte miss ratio 0.4822
result/tencentBlock.ns1817.oracleGeneral.bin                S3FIFOd3-Clock2-1 cache size     6022, 1314062 req, miss ratio 0.4818, byte miss ratio 0.4818
result/tencentBlock.ns1817.oracleGeneral.bin                S3FIFOd3-Clock2-1 cache size    20074, 1314062 req, miss ratio 0.4209, byte miss ratio 0.4209
result/tencentBlock.ns1817.oracleGeneral.bin                S3FIFOd3-Clock2-1 cache size    40149, 1314062 req, miss ratio 0.3730, byte miss ratio 0.3730
result/tencentBlock.ns1817.oracleGeneral.bin                S3FIFOd3-Clock2-1 cache size    80298, 1314062 req, miss ratio 0.2167, byte miss ratio 0.2167
result/tencentBlock.ns1817.oracleGeneral.bin                S3FIFOd3-Clock2-1 cache size   160596, 1314062 req, miss ratio 0.1541, byte miss ratio 0.1541
result/tencentBlock.ns1817.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size      200, 1314062 req, miss ratio 0.6869, byte miss ratio 0.6869
result/tencentBlock.ns1817.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size      602, 1314062 req, miss ratio 0.6310, byte miss ratio 0.6310
result/tencentBlock.ns1817.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size     2007, 1314062 req, miss ratio 0.5974, byte miss ratio 0.5974
result/tencentBlock.ns1817.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size     6022, 1314062 req, miss ratio 0.5847, byte miss ratio 0.5847
result/tencentBlock.ns1817.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size    20074, 1314062 req, miss ratio 0.5293, byte miss ratio 0.5293
result/tencentBlock.ns1817.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size    40149, 1314062 req, miss ratio 0.4632, byte miss ratio 0.4632
result/tencentBlock.ns1817.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size    80298, 1314062 req, miss ratio 0.2939, byte miss ratio 0.2939
result/tencentBlock.ns1817.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size   160596, 1314062 req, miss ratio 0.1536, byte miss ratio 0.1536
result/tencentBlock.ns1817.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size      200, 1314062 req, miss ratio 0.4950, byte miss ratio 0.4950
result/tencentBlock.ns1817.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size      602, 1314062 req, miss ratio 0.4860, byte miss ratio 0.4860
result/tencentBlock.ns1817.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size     2007, 1314062 req, miss ratio 0.4825, byte miss ratio 0.4825
result/tencentBlock.ns1817.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size     6022, 1314062 req, miss ratio 0.4818, byte miss ratio 0.4818
result/tencentBlock.ns1817.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size    20074, 1314062 req, miss ratio 0.4146, byte miss ratio 0.4146
result/tencentBlock.ns1817.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size    40149, 1314062 req, miss ratio 0.3497, byte miss ratio 0.3497
result/tencentBlock.ns1817.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size    80298, 1314062 req, miss ratio 0.2431, byte miss ratio 0.2431
result/tencentBlock.ns1817.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size   160596, 1314062 req, miss ratio 0.1863, byte miss ratio 0.1863
